Date,HomeTeam,AwayTeam,HomeScore,AwayScore,HomeFG,AwayFG,HomeFG3,AwayFG3,HomeFT,AwayFT,HomeREB,AwayREB,HomeAST,AwayAST,HomeTO,AwayTO,Season,Winner
2024-03-17,San Antonio Spurs,Brooklyn Nets,122,115,0.465,0.461,0.243,0.258,0.913,0.684,50,48,30,29,17,12,2023-24,Home
2024-03-18,Utah Jazz,Minnesota Timberwolves,104,114,0.464,0.484,0.438,0.39,0.857,0.833,47,35,25,27,17,9,2023-24,Away
2024-03-18,Boston Celtics,Detroit Pistons,119,94,0.453,0.429,0.449,0.31,0.846,0.867,53,43,30,21,9,12,2023-24,Home
2024-03-18,Chicago Bulls,Portland Trail Blazers,110,107,0.441,0.455,0.333,0.286,0.81,0.76,40,43,26,21,9,13,2023-24,Home
2024-03-18,Golden State Warriors,New York Knicks,112,119,0.477,0.484,0.389,0.378,0.778,0.85,39,44,29,29,13,10,2023-24,Away
2024-03-18,Los Angeles Lakers,Atlanta Hawks,136,105,0.578,0.429,0.417,0.22,0.85,0.8,48,42,39,32,8,9,2023-24,Home
2024-03-18,Sacramento Kings,Memphis Grizzlies,121,111,0.447,0.378,0.314,0.342,0.813,0.8,59,49,30,22,17,12,2023-24,Home
2024-03-18,Indiana Pacers,Cleveland Cavaliers,103,108,0.462,0.475,0.237,0.375,0.625,0.714,45,39,28,27,11,14,2023-24,Away
2024-03-18,Philadelphia 76ers,Miami Heat,98,91,0.435,0.393,0.361,0.364,0.917,0.643,46,49,23,23,12,15,2023-24,Home
2024-03-19,San Antonio Spurs,Dallas Mavericks,107,113,0.438,0.484,0.359,0.333,0.714,0.882,48,40,31,31,15,9,2023-24,Away
2024-03-19,Minnesota Timberwolves,Denver Nuggets,112,115,0.477,0.519,0.343,0.519,0.696,0.773,37,49,25,26,7,17,2023-24,Away
2024-03-19,Washington Wizards,Houston Rockets,114,137,0.429,0.516,0.385,0.333,0.75,0.833,44,47,24,25,10,7,2023-24,Away
2024-03-19,Orlando Magic,Charlotte Hornets,112,92,0.543,0.481,0.353,0.31,0.923,0.778,41,30,32,19,16,17,2023-24,Home
2024-03-19,Brooklyn Nets,New Orleans Pelicans,91,104,0.369,0.506,0.3,0.294,0.773,0.769,42,48,19,29,13,13,2023-24,Away
2024-03-20,Cleveland Cavaliers,Miami Heat,104,107,0.467,0.458,0.357,0.361,0.864,0.947,37,37,30,19,11,7,2023-24,Away
2024-03-20,Boston Celtics,Milwaukee Bucks,122,119,0.471,0.536,0.45,0.486,0.828,0.857,37,41,25,20,9,14,2023-24,Home
2024-03-20,Portland Trail Blazers,LA Clippers,103,116,0.481,0.523,0.441,0.419,0.667,0.867,38,42,21,29,17,11,2023-24,Away
2024-03-20,Phoenix Suns,Philadelphia 76ers,115,102,0.5,0.432,0.487,0.351,0.75,0.389,55,40,34,33,23,9,2023-24,Home
2024-03-20,Golden State Warriors,Memphis Grizzlies,137,116,0.58,0.438,0.487,0.367,0.333,0.778,48,45,43,29,6,10,2023-24,Home
2024-03-20,Oklahoma City Thunder,Utah Jazz,119,107,0.489,0.444,0.294,0.278,0.793,0.944,45,47,29,20,10,15,2023-24,Home
2024-03-20,Detroit Pistons,Indiana Pacers,103,122,0.411,0.568,0.217,0.379,0.8,0.611,46,40,23,38,15,12,2023-24,Away
2024-03-20,Toronto Raptors,Sacramento Kings,89,123,0.413,0.516,0.323,0.3,0.722,0.833,31,53,21,32,21,15,2023-24,Away
2024-03-21,Washington Wizards,Sacramento Kings,109,102,0.506,0.43,0.4,0.282,0.739,0.895,45,37,20,21,19,15,2023-24,Home
2024-03-21,Denver Nuggets,New York Knicks,113,100,0.536,0.481,0.3,0.355,0.85,0.765,42,31,31,28,9,9,2023-24,Home
2024-03-21,Phoenix Suns,Atlanta Hawks,128,115,0.554,0.44,0.537,0.343,0.889,0.793,38,36,28,27,17,8,2023-24,Home
2024-03-21,Orlando Magic,New Orleans Pelicans,121,106,0.547,0.538,0.389,0.3,0.684,0.762,40,33,33,24,14,18,2023-24,Home
2024-03-21,Milwaukee Bucks,Brooklyn Nets,115,108,0.473,0.446,0.39,0.295,0.867,0.813,40,49,27,29,10,14,2023-24,Home
2024-03-21,Houston Rockets,Chicago Bulls,127,117,0.505,0.452,0.378,0.387,0.8,0.84,49,43,27,23,14,11,2023-24,Home
2024-03-21,Dallas Mavericks,Utah Jazz,113,97,0.5,0.458,0.313,0.133,0.607,0.895,43,38,33,29,13,18,2023-24,Home
2024-03-22,Los Angeles Lakers,Philadelphia 76ers,101,94,0.438,0.344,0.387,0.216,0.758,0.833,54,42,22,20,21,8,2023-24,Home
2024-03-22,San Antonio Spurs,Memphis Grizzlies,97,99,0.389,0.402,0.184,0.353,0.696,0.677,56,51,24,18,16,17,2023-24,Away
2024-03-22,Golden State Warriors,Indiana Pacers,111,123,0.406,0.485,0.292,0.417,0.688,0.75,64,50,24,32,14,11,2023-24,Away
2024-03-22,Miami Heat,New Orleans Pelicans,88,111,0.36,0.512,0.277,0.5,0.867,0.75,34,56,22,25,4,12,2023-24,Away
2024-03-22,Portland Trail Blazers,LA Clippers,117,125,0.484,0.571,0.364,0.424,0.6,0.852,41,40,29,26,10,17,2023-24,Away
2024-03-22,Minnesota Timberwolves,Cleveland Cavaliers,104,91,0.482,0.42,0.519,0.241,0.5,0.842,46,41,27,22,11,12,2023-24,Home
2024-03-22,Detroit Pistons,Boston Celtics,102,129,0.506,0.528,0.29,0.356,0.692,0.704,42,35,25,31,18,7,2023-24,Away
2024-03-22,Toronto Raptors,Oklahoma City Thunder,103,123,0.526,0.505,0.367,0.375,0.706,0.789,36,46,34,27,27,15,2023-24,Away
2024-03-23,Atlanta Hawks,Charlotte Hornets,132,91,0.556,0.417,0.476,0.282,0.857,0.714,43,39,40,25,8,13,2023-24,Home
2024-03-23,Washington Wizards,Toronto Raptors,112,109,0.478,0.426,0.314,0.242,0.684,0.808,55,42,28,27,17,12,2023-24,Home
2024-03-23,San Antonio Spurs,Phoenix Suns,106,131,0.471,0.596,0.273,0.458,0.81,0.8,34,39,27,38,15,8,2023-24,Away
2024-03-23,Houston Rockets,Utah Jazz,147,119,0.557,0.449,0.551,0.297,0.857,0.848,44,40,31,24,9,10,2023-24,Home
2024-03-23,New York Knicks,Brooklyn Nets,105,93,0.433,0.447,0.375,0.353,0.5,0.867,47,41,25,26,9,15,2023-24,Home
2024-03-23,Orlando Magic,Sacramento Kings,107,109,0.477,0.437,0.286,0.375,0.722,0.857,49,42,27,26,13,7,2023-24,Away
2024-03-23,Portland Trail Blazers,Denver Nuggets,111,114,0.462,0.451,0.357,0.333,0.882,0.727,45,49,27,25,15,13,2023-24,Away
2024-03-23,Chicago Bulls,Boston Celtics,113,124,0.573,0.512,0.375,0.438,0.909,0.882,29,41,36,28,7,12,2023-24,Away
2024-03-24,Minnesota Timberwolves,Golden State Warriors,114,110,0.476,0.447,0.525,0.389,0.722,0.769,44,41,30,23,15,12,2023-24,Home
2024-03-24,Milwaukee Bucks,Oklahoma City Thunder,118,93,0.533,0.371,0.324,0.233,0.643,0.773,57,37,33,20,16,12,2023-24,Home
2024-03-24,Detroit Pistons,New Orleans Pelicans,101,114,0.405,0.506,0.268,0.324,0.813,0.677,46,41,20,27,16,10,2023-24,Away
2024-03-24,LA Clippers,Philadelphia 76ers,107,121,0.482,0.533,0.357,0.486,0.944,0.778,37,37,27,32,13,8,2023-24,Away
2024-03-24,Miami Heat,Cleveland Cavaliers,121,84,0.518,0.417,0.395,0.31,0.87,0.75,44,30,29,24,9,17,2023-24,Home
2024-03-24,Los Angeles Lakers,Indiana Pacers,150,145,0.562,0.551,0.48,0.5,0.884,0.563,41,40,28,39,10,11,2023-24,Home
2024-03-25,San Antonio Spurs,Phoenix Suns,104,102,0.44,0.506,0.258,0.357,0.842,0.571,40,47,23,28,7,14,2023-24,Home
2024-03-25,Toronto Raptors,Brooklyn Nets,88,96,0.435,0.457,0.185,0.231,0.75,0.722,30,50,23,20,10,18,2023-24,Away
2024-03-25,Atlanta Hawks,Boston Celtics,120,118,0.529,0.495,0.5,0.289,0.588,0.684,44,38,30,21,13,7,2023-24,Home
2024-03-25,Houston Rockets,Portland Trail Blazers,110,92,0.398,0.414,0.308,0.212,0.96,0.867,45,44,19,14,8,16,2023-24,Home
2024-03-25,New York Knicks,Detroit Pistons,124,99,0.506,0.386,0.413,0.294,0.682,0.955,52,37,30,22,13,12,2023-24,Home
2024-03-25,LA Clippers,Indiana Pacers,116,133,0.541,0.581,0.3,0.607,0.818,0.727,36,34,26,28,8,8,2023-24,Away
2024-03-25,Denver Nuggets,Memphis Grizzlies,128,103,0.533,0.394,0.469,0.25,0.944,0.667,50,40,38,25,15,14,2023-24,Home
2024-03-25,Cleveland Cavaliers,Charlotte Hornets,115,92,0.535,0.425,0.415,0.321,0.6,0.833,47,33,41,22,12,11,2023-24,Home
2024-03-25,Utah Jazz,Dallas Mavericks,105,115,0.425,0.478,0.333,0.286,0.818,0.833,46,47,28,31,12,6,2023-24,Away
2024-03-25,Chicago Bulls,Washington Wizards,105,107,0.414,0.402,0.286,0.286,0.821,0.833,46,52,27,32,11,13,2023-24,Away
2024-03-25,Sacramento Kings,Philadelphia 76ers,108,96,0.442,0.415,0.263,0.324,0.786,0.85,40,47,25,18,7,15,2023-24,Home
2024-03-26,New Orleans Pelicans,Oklahoma City Thunder,112,119,0.453,0.535,0.368,0.441,0.87,0.857,37,45,26,28,9,12,2023-24,Away
2024-03-26,Sacramento Kings,Dallas Mavericks,96,132,0.389,0.554,0.367,0.564,0.789,0.615,42,49,27,34,13,9,2023-24,Away
2024-03-26,Miami Heat,Golden State Warriors,92,113,0.402,0.553,0.242,0.342,0.769,0.6,39,43,24,31,8,10,2023-24,Away
2024-03-26,Milwaukee Bucks,Los Angeles Lakers,124,128,0.412,0.389,0.294,0.318,0.647,0.938,61,69,37,30,14,17,2023-24,Away
2024-03-27,Memphis Grizzlies,Los Angeles Lakers,124,136,0.474,0.556,0.395,0.545,0.789,0.8,39,43,30,31,14,15,2023-24,Away
2024-03-27,Oklahoma City Thunder,Houston Rockets,126,132,0.49,0.481,0.368,0.349,0.75,0.739,49,50,26,25,19,16,2023-24,Away
2024-03-27,Orlando Magic,Golden State Warriors,93,101,0.424,0.444,0.313,0.294,0.524,0.846,39,52,25,26,10,12,2023-24,Away
2024-03-27,Utah Jazz,San Antonio Spurs,111,118,0.47,0.512,0.371,0.485,0.909,0.667,36,41,25,40,21,21,2023-24,Away
2024-03-27,Atlanta Hawks,Portland Trail Blazers,120,106,0.518,0.506,0.39,0.452,0.8,0.6,41,33,23,35,16,18,2023-24,Home
2024-03-27,Charlotte Hornets,Cleveland Cavaliers,118,111,0.579,0.494,0.394,0.432,0.773,0.571,38,32,30,33,15,13,2023-24,Home
2024-03-27,Philadelphia 76ers,LA Clippers,107,108,0.476,0.444,0.394,0.389,0.842,0.7,51,43,17,28,12,6,2023-24,Away
2024-03-27,Denver Nuggets,Phoenix Suns,97,104,0.432,0.47,0.25,0.485,0.917,0.909,38,51,24,29,8,16,2023-24,Away
2024-03-27,Toronto Raptors,New York Knicks,101,145,0.464,0.585,0.355,0.5,0.923,0.813,28,42,31,37,18,11,2023-24,Away
2024-03-27,Chicago Bulls,Indiana Pacers,125,99,0.5,0.4,0.444,0.31,0.833,0.783,54,40,28,25,7,13,2023-24,Home
2024-03-27,Minnesota Timberwolves,Detroit Pistons,106,91,0.512,0.383,0.306,0.281,0.688,0.8,40,41,28,15,12,12,2023-24,Home
2024-03-27,Washington Wizards,Brooklyn Nets,119,122,0.505,0.48,0.412,0.303,0.765,0.783,44,45,26,24,13,8,2023-24,Away
2024-03-28,New Orleans Pelicans,Milwaukee Bucks,107,100,0.396,0.463,0.25,0.359,0.794,0.526,48,46,22,21,6,14,2023-24,Home
2024-03-28,Atlanta Hawks,Boston Celtics,123,122,0.49,0.479,0.341,0.389,0.6,0.857,53,43,24,28,11,12,2023-24,Home
2024-03-29,Cleveland Cavaliers,Philadelphia 76ers,117,114,0.549,0.447,0.432,0.4,0.846,0.824,37,42,34,28,13,9,2023-24,Home
2024-03-29,Orlando Magic,LA Clippers,97,100,0.442,0.482,0.345,0.333,0.733,0.833,38,41,20,19,14,16,2023-24,Away
2024-03-29,Brooklyn Nets,Chicago Bulls,125,108,0.473,0.507,0.568,0.3,0.636,0.793,43,44,26,24,6,12,2023-24,Home
2024-03-29,Indiana Pacers,Los Angeles Lakers,109,90,0.483,0.407,0.323,0.167,0.929,0.833,46,48,27,24,8,16,2023-24,Home
2024-03-29,San Antonio Spurs,New York Knicks,130,126,0.537,0.464,0.4,0.378,0.813,0.833,46,50,34,24,15,11,2023-24,Home
2024-03-29,Sacramento Kings,Dallas Mavericks,103,107,0.435,0.473,0.469,0.429,0.667,0.667,45,42,24,24,10,10,2023-24,Away
2024-03-29,Charlotte Hornets,Golden State Warriors,97,115,0.405,0.539,0.261,0.344,0.708,0.889,41,50,23,35,11,12,2023-24,Away
2024-03-29,Miami Heat,Portland Trail Blazers,142,82,0.587,0.402,0.538,0.167,0.722,0.636,44,43,41,20,8,23,2023-24,Home
2024-03-29,Utah Jazz,Houston Rockets,100,101,0.463,0.385,0.258,0.31,0.947,0.643,51,45,23,19,20,10,2023-24,Away
2024-03-29,Oklahoma City Thunder,Phoenix Suns,128,103,0.563,0.448,0.533,0.317,1.0,0.8,38,39,33,26,10,14,2023-24,Home
2024-03-29,Washington Wizards,Detroit Pistons,87,96,0.409,0.416,0.273,0.25,0.75,0.8,47,47,22,19,18,13,2023-24,Away
2024-03-29,Denver Nuggets,Minnesota Timberwolves,98,111,0.398,0.514,0.286,0.321,0.741,0.703,46,39,29,28,12,7,2023-24,Away
2024-03-30,New Orleans Pelicans,Boston Celtics,92,104,0.395,0.476,0.371,0.405,0.611,0.917,41,51,22,27,9,12,2023-24,Away
2024-03-30,Atlanta Hawks,Milwaukee Bucks,113,122,0.457,0.551,0.4,0.286,0.833,0.8,39,40,24,27,11,10,2023-24,Away
2024-03-30,Orlando Magic,Memphis Grizzlies,118,88,0.487,0.36,0.5,0.333,0.87,0.824,43,45,28,25,15,19,2023-24,Home
2024-03-31,Charlotte Hornets,LA Clippers,118,130,0.5,0.573,0.442,0.483,0.636,0.882,31,41,32,28,9,8,2023-24,Away
2024-03-31,New York Knicks,Oklahoma City Thunder,112,113,0.413,0.537,0.302,0.382,0.676,0.5,46,43,24,29,10,12,2023-24,Away
2024-03-31,Brooklyn Nets,Los Angeles Lakers,104,116,0.424,0.545,0.333,0.375,0.737,0.773,38,50,19,24,12,19,2023-24,Away
2024-03-31,Washington Wizards,Miami Heat,107,119,0.455,0.494,0.289,0.389,0.762,0.862,42,42,27,22,15,13,2023-24,Away
2024-03-31,Houston Rockets,Dallas Mavericks,107,125,0.424,0.516,0.342,0.511,0.842,0.556,43,47,22,24,10,13,2023-24,Away
2024-03-31,San Antonio Spurs,Golden State Warriors,113,117,0.449,0.489,0.395,0.41,0.889,0.846,45,41,31,34,19,15,2023-24,Away
2024-03-31,Sacramento Kings,Utah Jazz,127,106,0.536,0.41,0.5,0.39,0.739,0.786,44,33,34,22,15,12,2023-24,Home
2024-03-31,Minnesota Timberwolves,Chicago Bulls,101,109,0.469,0.525,0.297,0.586,0.667,0.667,37,43,28,30,13,16,2023-24,Away
2024-03-31,Denver Nuggets,Cleveland Cavaliers,130,101,0.575,0.463,0.636,0.32,0.692,0.81,51,28,36,26,16,15,2023-24,Home
2024-03-31,Toronto Raptors,Philadelphia 76ers,120,135,0.522,0.59,0.367,0.558,0.75,0.813,30,39,31,28,12,15,2023-24,Away
2024-04-01,Charlotte Hornets,Boston Celtics,104,118,0.451,0.483,0.351,0.358,0.818,0.813,40,51,28,28,6,10,2023-24,Away
2024-04-01,Chicago Bulls,Atlanta Hawks,101,113,0.394,0.5,0.25,0.475,0.833,0.667,51,45,17,29,8,14,2023-24,Away
2024-04-01,Detroit Pistons,Memphis Grizzlies,108,110,0.506,0.44,0.393,0.333,0.773,0.826,41,44,22,28,14,12,2023-24,Away
2024-04-01,New Orleans Pelicans,Phoenix Suns,111,124,0.472,0.494,0.407,0.383,0.667,0.8,37,49,29,29,9,12,2023-24,Away
2024-04-01,Indiana Pacers,Brooklyn Nets,133,111,0.515,0.471,0.419,0.385,0.824,0.679,47,43,35,20,9,15,2023-24,Home
2024-04-01,Orlando Magic,Portland Trail Blazers,104,103,0.474,0.444,0.344,0.355,0.778,0.8,43,44,26,28,15,9,2023-24,Home
2024-04-02,Utah Jazz,Cleveland Cavaliers,113,129,0.482,0.541,0.432,0.41,0.833,0.875,33,41,26,38,19,13,2023-24,Away
2024-04-02,Miami Heat,New York Knicks,109,99,0.486,0.461,0.447,0.353,0.952,0.81,39,30,24,25,17,14,2023-24,Home
2024-04-02,Minnesota Timberwolves,Houston Rockets,113,106,0.532,0.446,0.423,0.292,0.909,0.714,39,37,29,23,17,14,2023-24,Home
2024-04-02,Toronto Raptors,Los Angeles Lakers,111,128,0.483,0.515,0.313,0.439,0.714,0.5,40,47,25,38,17,14,2023-24,Away
2024-04-02,Golden State Warriors,Dallas Mavericks,104,100,0.456,0.438,0.469,0.375,1.0,0.636,52,42,29,27,17,15,2023-24,Home
2024-04-02,Denver Nuggets,San Antonio Spurs,110,105,0.439,0.4,0.324,0.295,0.813,0.5,52,59,28,33,8,7,2023-24,Home
2024-04-02,Sacramento Kings,LA Clippers,109,95,0.424,0.408,0.286,0.407,0.76,0.815,56,38,29,18,10,15,2023-24,Home
2024-04-02,Washington Wizards,Milwaukee Bucks,117,113,0.505,0.437,0.237,0.229,0.824,0.667,44,57,26,31,10,12,2023-24,Home
2024-04-02,Philadelphia 76ers,Oklahoma City Thunder,109,105,0.462,0.425,0.467,0.333,0.92,0.818,42,43,27,30,16,14,2023-24,Home
2024-04-03,Boston Celtics,Oklahoma City Thunder,135,100,0.543,0.432,0.425,0.208,0.947,0.893,46,31,33,21,10,13,2023-24,Home
2024-04-03,Charlotte Hornets,Portland Trail Blazers,86,89,0.41,0.398,0.161,0.269,0.773,0.667,36,55,22,19,9,15,2023-24,Away
2024-04-03,Milwaukee Bucks,Memphis Grizzlies,101,111,0.4,0.505,0.409,0.304,0.583,0.706,44,54,26,25,11,8,2023-24,Away
2024-04-03,Brooklyn Nets,Indiana Pacers,115,111,0.483,0.447,0.375,0.263,0.704,0.818,50,45,22,27,13,9,2023-24,Home
2024-04-03,Washington Wizards,Los Angeles Lakers,120,125,0.495,0.505,0.429,0.286,0.923,0.862,39,49,26,21,18,16,2023-24,Away
2024-04-03,Phoenix Suns,Cleveland Cavaliers,122,101,0.506,0.47,0.545,0.269,0.941,0.842,43,37,32,28,15,15,2023-24,Home
2024-04-03,New Orleans Pelicans,Orlando Magic,108,117,0.474,0.513,0.414,0.406,0.857,0.733,35,39,21,27,14,13,2023-24,Away
2024-04-03,Minnesota Timberwolves,Toronto Raptors,133,85,0.51,0.367,0.465,0.233,0.682,0.857,50,48,37,19,9,20,2023-24,Home
2024-04-03,Atlanta Hawks,Detroit Pistons,121,113,0.544,0.457,0.342,0.333,0.667,0.81,48,37,36,24,16,10,2023-24,Home
2024-04-04,Dallas Mavericks,Atlanta Hawks,109,95,0.404,0.4,0.367,0.342,0.882,0.667,53,56,20,21,14,21,2023-24,Home
2024-04-04,Miami Heat,Philadelphia 76ers,105,109,0.415,0.467,0.302,0.35,0.875,0.818,51,41,24,28,15,11,2023-24,Away
2024-04-04,New York Knicks,Sacramento Kings,120,109,0.55,0.488,0.429,0.429,0.69,0.583,39,35,34,26,11,16,2023-24,Home
2024-04-04,LA Clippers,Denver Nuggets,102,100,0.378,0.434,0.212,0.314,0.844,0.68,48,51,22,27,6,13,2023-24,Home
2024-04-04,Houston Rockets,Golden State Warriors,110,133,0.419,0.588,0.3,0.486,0.867,0.88,29,43,23,29,12,18,2023-24,Away
2024-04-05,Phoenix Suns,Minnesota Timberwolves,97,87,0.434,0.388,0.346,0.345,0.759,0.786,49,44,29,23,18,18,2023-24,Home
2024-04-05,Houston Rockets,Miami Heat,104,119,0.378,0.494,0.318,0.361,0.88,0.857,45,48,25,27,9,9,2023-24,Away
2024-04-05,Washington Wizards,Portland Trail Blazers,102,108,0.432,0.436,0.152,0.31,0.7,0.708,45,55,24,29,9,12,2023-24,Away
2024-04-05,Memphis Grizzlies,Detroit Pistons,108,90,0.467,0.405,0.323,0.267,0.875,0.75,49,38,24,22,20,17,2023-24,Home
2024-04-05,Boston Celtics,Sacramento Kings,101,100,0.427,0.384,0.273,0.333,0.722,0.538,51,54,25,21,7,7,2023-24,Home
2024-04-05,Dallas Mavericks,Golden State Warriors,108,106,0.476,0.441,0.353,0.343,0.762,0.667,41,44,30,27,17,15,2023-24,Home
2024-04-05,Milwaukee Bucks,Toronto Raptors,111,117,0.436,0.456,0.286,0.389,0.81,0.861,45,47,21,24,13,16,2023-24,Away
2024-04-05,New Orleans Pelicans,San Antonio Spurs,109,111,0.512,0.506,0.31,0.37,1.0,0.769,41,34,28,34,17,16,2023-24,Away
2024-04-05,Charlotte Hornets,Orlando Magic,124,115,0.597,0.447,0.5,0.237,1.0,0.846,36,37,29,24,18,10,2023-24,Home
2024-04-05,Chicago Bulls,New York Knicks,108,100,0.473,0.434,0.304,0.345,0.813,0.75,57,38,27,22,16,17,2023-24,Home
2024-04-05,LA Clippers,Utah Jazz,131,102,0.56,0.385,0.371,0.3,0.889,0.793,51,43,32,20,14,15,2023-24,Home
2024-04-05,Indiana Pacers,Oklahoma City Thunder,126,112,0.523,0.488,0.429,0.267,0.905,0.833,39,39,30,24,13,15,2023-24,Home
2024-04-06,Denver Nuggets,Atlanta Hawks,142,110,0.602,0.425,0.561,0.324,0.813,0.828,47,38,38,30,15,16,2023-24,Home
2024-04-06,Brooklyn Nets,Detroit Pistons,113,103,0.521,0.457,0.407,0.436,0.788,0.5,48,28,20,25,18,7,2023-24,Home
2024-04-06,Memphis Grizzlies,Philadelphia 76ers,96,116,0.414,0.519,0.346,0.41,0.714,0.783,44,41,21,27,18,19,2023-24,Away
2024-04-06,Los Angeles Lakers,Cleveland Cavaliers,116,97,0.563,0.433,0.432,0.314,0.625,0.667,40,40,30,24,17,18,2023-24,Home
2024-04-07,Phoenix Suns,New Orleans Pelicans,105,113,0.448,0.471,0.359,0.41,0.929,0.895,38,42,30,26,15,12,2023-24,Away
2024-04-07,Dallas Mavericks,Houston Rockets,147,136,0.541,0.495,0.385,0.415,0.889,0.771,47,32,21,31,17,10,2023-24,Home
2024-04-07,Charlotte Hornets,Oklahoma City Thunder,118,121,0.542,0.517,0.425,0.5,0.786,0.765,36,36,29,33,18,16,2023-24,Away
2024-04-07,Golden State Warriors,Utah Jazz,118,110,0.533,0.47,0.4,0.429,1.0,0.81,47,29,32,21,13,11,2023-24,Home
2024-04-07,Brooklyn Nets,Sacramento Kings,77,107,0.349,0.426,0.233,0.313,0.769,0.75,46,54,17,31,16,9,2023-24,Away
2024-04-07,San Antonio Spurs,Philadelphia 76ers,126,133,0.449,0.456,0.364,0.308,0.846,0.895,59,46,31,31,25,10,2023-24,Away
2024-04-07,Los Angeles Lakers,Minnesota Timberwolves,117,127,0.464,0.515,0.355,0.385,0.875,0.857,41,46,27,29,15,14,2023-24,Away
2024-04-07,Milwaukee Bucks,New York Knicks,109,122,0.467,0.489,0.353,0.483,0.844,0.818,38,41,27,25,14,5,2023-24,Away
2024-04-07,Indiana Pacers,Miami Heat,117,115,0.512,0.464,0.281,0.296,0.952,0.906,37,39,27,21,6,7,2023-24,Home
2024-04-07,Orlando Magic,Chicago Bulls,113,98,0.467,0.507,0.324,0.3,0.947,0.727,40,37,24,20,10,21,2023-24,Home
2024-04-07,Boston Celtics,Portland Trail Blazers,124,107,0.563,0.392,0.421,0.368,0.769,1.0,40,53,34,26,12,14,2023-24,Home
2024-04-07,LA Clippers,Cleveland Cavaliers,120,118,0.488,0.477,0.4,0.367,1.0,0.852,48,36,26,27,15,11,2023-24,Home
2024-04-07,Toronto Raptors,Washington Wizards,130,122,0.51,0.472,0.355,0.4,0.75,0.733,49,43,33,29,13,15,2023-24,Home
2024-04-09,Chicago Bulls,New York Knicks,117,128,0.534,0.554,0.357,0.472,0.684,0.95,39,31,20,31,9,10,2023-24,Away
2024-04-09,Atlanta Hawks,Miami Heat,111,117,0.398,0.477,0.217,0.4,0.786,0.714,59,46,28,29,15,18,2023-24,Away
2024-04-09,Milwaukee Bucks,Boston Celtics,104,91,0.531,0.398,0.472,0.327,0.5,,49,38,29,27,16,12,2023-24,Home
2024-04-09,Minnesota Timberwolves,Washington Wizards,130,121,0.478,0.494,0.439,0.465,0.813,0.765,44,41,30,26,8,13,2023-24,Home
2024-04-09,Phoenix Suns,LA Clippers,92,105,0.337,0.471,0.229,0.462,0.857,1.0,38,63,17,28,8,18,2023-24,Away
2024-04-09,Utah Jazz,Denver Nuggets,95,111,0.396,0.489,0.323,0.378,1.0,0.455,44,43,19,30,14,9,2023-24,Away
2024-04-09,Toronto Raptors,Indiana Pacers,123,140,0.5,0.545,0.238,0.356,0.727,0.696,40,44,21,33,15,13,2023-24,Away
2024-04-09,Houston Rockets,Orlando Magic,118,106,0.523,0.453,0.429,0.292,0.722,0.913,37,42,29,23,12,14,2023-24,Home
2024-04-09,Charlotte Hornets,Dallas Mavericks,104,130,0.438,0.538,0.313,0.34,0.762,0.65,39,55,24,35,11,14,2023-24,Away
2024-04-09,Memphis Grizzlies,San Antonio Spurs,87,102,0.346,0.483,0.2,0.25,0.818,1.0,49,51,21,30,7,16,2023-24,Away
2024-04-09,Philadelphia 76ers,Detroit Pistons,120,102,0.449,0.405,0.351,0.467,0.826,0.833,51,44,29,20,7,16,2023-24,Home
2024-04-09,Portland Trail Blazers,New Orleans Pelicans,100,110,0.471,0.414,0.342,0.306,0.875,0.931,47,45,28,25,21,9,2023-24,Away
2024-04-09,Oklahoma City Thunder,Sacramento Kings,112,105,0.488,0.344,0.367,0.345,0.742,0.731,42,56,21,23,13,17,2023-24,Home
2024-04-09,Los Angeles Lakers,Golden State Warriors,120,134,0.458,0.588,0.343,0.634,0.833,0.667,40,42,31,37,7,15,2023-24,Away
2024-04-10,Atlanta Hawks,Charlotte Hornets,114,115,0.524,0.506,0.45,0.389,0.625,0.955,38,33,35,25,16,13,2023-24,Away
2024-04-10,Denver Nuggets,Minnesota Timberwolves,116,107,0.554,0.5,0.44,0.433,0.565,0.571,44,35,31,23,13,9,2023-24,Home
2024-04-10,Milwaukee Bucks,Orlando Magic,117,99,0.512,0.462,0.375,0.367,0.8,0.696,43,34,27,19,12,15,2023-24,Home
2024-04-10,LA Clippers,Phoenix Suns,108,124,0.463,0.484,0.333,0.36,0.8,0.933,44,48,23,29,12,13,2023-24,Away
2024-04-10,Oklahoma City Thunder,San Antonio Spurs,127,89,0.465,0.333,0.421,0.225,0.81,0.8,62,47,33,24,12,15,2023-24,Home
2024-04-10,Brooklyn Nets,Toronto Raptors,106,102,0.442,0.372,0.306,0.4,0.792,0.889,56,45,25,19,13,9,2023-24,Home
2024-04-10,Miami Heat,Dallas Mavericks,92,111,0.407,0.494,0.433,0.341,1.0,0.769,46,39,22,27,15,7,2023-24,Away
2024-04-10,Cleveland Cavaliers,Memphis Grizzlies,110,98,0.451,0.393,0.405,0.438,0.724,0.947,47,44,27,21,13,13,2023-24,Home
2024-04-11,Utah Jazz,Houston Rockets,124,121,0.506,0.421,0.359,0.447,0.815,0.909,49,39,27,22,14,10,2023-24,Home
2024-04-11,Portland Trail Blazers,Golden State Warriors,92,100,0.361,0.468,0.235,0.343,0.824,0.8,49,46,22,24,12,16,2023-24,Away
